state,county,location_name,location_type,address_1,address_2,city,state_2,zip,phone,email,notes
Michigan,Hillsdale County,Cambria Township,Municipal Office,7287 Cambria Road,,Hillsdale,MI,49242,(517) 357-4488,rosalescarol20@gmail.com,Carol Rosales
Michigan,Hillsdale County,Camden Township,Municipal Office,111 S Main Street,,Camden,MI,49232,(517) 368-4918,dkdewey@frontiernet.net,Kristina Dewey
Michigan,Hillsdale County,Fayette Township,Municipal Office,211 North Street,,Jonesville,MI,49250,(517) 849-2351,karensparks.lv@gmail.com,Karen Sparks
Michigan,Hillsdale County,Hillsdale City,Municipal Office,97 N Broad St,,Hillsdale,MI,49242,(517) 437-6441,clerk@cityofhillsdale.org,Katy Price
Michigan,Hillsdale County,Hillsdale Township,Municipal Office,1469 N. Lake Wilson Rd.,PO Box 181,Hillsdale,MI,49242,(517) 320-0617,hillsdaletownship@dmcibb.net,Janel Stewart
Michigan,Hillsdale County,Jefferson Township,Municipal Office,2837 S. Bird Lake Rd.,PO Box 31,Osseo,MI,49266,(517) 523-3165,jeffersontwp@dmcibb.net,Debra Penney
Michigan,Hillsdale County,Jonesville City,Municipal Office,265 E Chicago St,,Jonesville,MI,49250,(517) 849-2104,clerk@jonesville.org,Cynthia D Means
Michigan,Hillsdale County,Litchfield City,Municipal Office,221 Jonesville Street,PO Box 236,Litchfield,MI,49252,(517) 542-2921,clerk@cityoflitchfield.org,Susan Ballinger
Michigan,Hillsdale County,Litchfield Township,Municipal Office,6011 W. Sterling Rd.,,Jonesville,MI,49250,(517) 542-2048,pshepherd858@yahoo.com,Patricia Shepherd
Michigan,Hillsdale County,Moscow Township,Municipal Office,7324 E Chicago Rd,,Jonesville,MI,49250,(517) 287-4625,moscow.township@yahoo.com,Edwin Dane
Michigan,Hillsdale County,Pittsford Township,Municipal Office,4815 S. Second St.,,Pittsford,MI,49271,(517) 523-2313,clwnebccw@dmci.net,Cinda Walton
Michigan,Hillsdale County,Ransom Township,Municipal Office,5620 Tamarack Rd.,,Osseo,MI,49266,(517) 428-4288,ransomtownship67120@gmail.com,Susan L. Ruder
Michigan,Hillsdale County,Reading City,Municipal Office,113 S Main Street,PO Box 240,Reading,MI,49274,(517) 283-2604,kym@reading.mi.us,Kimberly Blythe
Michigan,Hillsdale County,Reading Township,Municipal Office,5355 S Edon Rd,PO Box 298,Reading,MI,49274-0298,(517) 398-6161,kathyflaugher2017@gmail.com,Kathy Flaugher
Michigan,Hillsdale County,Scipio Township,Municipal Office,7600 Dobson Rd,,Jonesville,MI,49250,(517) 849-9223,scipioclerk@att.net,Judy Leedy
Michigan,Hillsdale County,Somerset Township,Municipal Office,12715 E Chicago Rd,PO Box 69,Somerset Center,MI,49282,(517) 688-9223,clerk@somersettownship.org,Michael Bohnet
Michigan,Hillsdale County,Wheatland Township,Municipal Office,2359 Wheatland Rd,,Pittsford,MI,49271,(517) 547-7776,dj08191958@gmail.com,Dawn Johnson
Michigan,Hillsdale County,Woodbridge Township,Municipal Office,12580 Frontier Rd,,Camden,MI,49232,(517) 254-4512,woodbridgetwp@frontiernet.net,Martha Crow
Michigan,Hillsdale County,Wright Township,Municipal Office,11891 Waldron Road,,Waldron,MI,49288,(517) 286-6486,wrightwal@wcomco.net,Maghann Zimmerman
Michigan,Houghton County,Adams Township,Municipal Office,Post Office 520,,South Range,MI,49963,(906) 281-5616,dlpindral@hotmail.com,Debra Pindral
Michigan,Houghton County,Calumet Township,Municipal Office,25880 Red Jacket Rd,,Calumet,MI,49913,(906) 337-2410,calumettownship@pasty.net,Beth Salmela
Michigan,Houghton County,Chassell Township,Municipal Office,41950 Willson Memorial Dr.,PO Box 438,Chassell,MI,49916,(906) 523-4000,chasselltownshipclerk@gmail.com,Lynn Gierke
Michigan,Houghton County,Duncan Township,Municipal Office,13125 Hwy M-28,PO Box 71,Sidnaw,MI,49961,(906) 355-2439,duncantwpclerk@yahoo.com,Kathy Allen
Michigan,Houghton County,Elm River Township,Municipal Office,36520 Hwy M-26,,Toivola,MI,49965,(906) 281-4047,sherri_b_us@yahoo.com,Sherri Brandt
Michigan,Houghton County,Franklin Township,Municipal Office,49850 Us Hwy 41,,Hancock,MI,49930,(906) 487-9073,franklintwpclerk@gmail.com,Tara Dulong
Michigan,Houghton County,Hancock City,Municipal Office,399 Quincy Street,,Hancock,MI,49930,(906) 482-2720,cityclerk@cityofhancock.net,Ashley Freeman
Michigan,Houghton County,Hancock Township,Municipal Office,54660 Hwy M-203,PO Box 517,Hancock,MI,49930,(906) 281-0256,clerk@hancocktwp.org,Lori Young
Michigan,Houghton County,Houghton City,Municipal Office,616 Shelden Avenue,,Houghton,MI,49931,(906) 482-1700,ann@cityofhoughton.com,Ann Vollrath
Michigan,Houghton County,Laird Township,Municipal Office,14876 State Hwy M-38,,Pelkie,MI,49958,(906) 338-2430,triplehfarm@up.net,Robin  Henry
Michigan,Houghton County,Osceola Township,Municipal Office,48545 Main Street,PO Box 437,Dollary Bay,MI,49922,(906) 482-8578,clerk@osceolatwp.com,Traci Sleeman Houle
Michigan,Houghton County,Portage Township,Municipal Office,47240 Green Acres Rd,,Chassell,MI,49916,(906) 482-4310,clerk@charterportagetwp.org,Amy Skewes
Michigan,Houghton County,Quincy Township,Municipal Office,49850 Us 41 Hwy,,Hancock,MI,49930,(906) 281-4853,quincyclerk@gmail.com,Beth Helminen
Michigan,Houghton County,Schoolcraft Township,Municipal Office,226 Front Street,,Lake Linden,MI,49945,(906) 296-8721,clerk@schoolcrafttwp.net,Gary Wenberg
Michigan,Houghton County,Stanton Township,Municipal Office,50960 Canal Rd,,Houghton,MI,49931,(906) 483-0029,ksheinon_40@yahoo.com,Kara Heinonen
Michigan,Houghton County,Torch Lake Township,Municipal Office,52235 Duncan Ave,PO Box 429,Hubbell,MI,49934,(906) 296-0214,tltclerk@torchlaketownship.com,Mary Isola
Michigan,Huron County,Bad Axe City,Municipal Office,300 E  Huron,,Bad Axe,MI,48413,(989) 269-7681,rbachman@cityofbadaxe.com,Rebecca Bachman
Michigan,Huron County,Bingham Township,Municipal Office,2241 Pierce Street,,Ubly,MI,48475,(989) 658-8651,bingham@binghamtwp.com,Joseph Trepkoski
Michigan,Huron County,Bloomfield Township,Municipal Office,3228 McDonald Road,,Port Hope,MI,48468,(989) 428-4774,hockeyfan40dp@gmail.com,Delphine Pawlowski
Michigan,Huron County,Brookfield Township,Municipal Office,6829 Sebewaing Rd.,,Owendale,MI,48754,(989) 780-0316,mike.lorencz@gmail.com,Michael Lorencz
Michigan,Huron County,Caseville City,Municipal Office,6767 Main,PO Box 1049,Caseville,MI,48725-1049,(989) 856-2102,jl@cityofcaseville.com,Jamie Learman
Michigan,Huron County,Caseville Township,Municipal Office,6767 Main St,PO Box 519,Caseville,MI,48725,(989) 856-3053,clerk@casevilletownship.com,Michelle Stirrett
Michigan,Huron County,Chandler Township,Municipal Office,3162  N Maxwell Rd,,Pigeon,MI,48755,(989) 453-3540,kroestel@coopelev.com,Kevin Roestel
Michigan,Huron County,Colfax Township,Municipal Office,177 N. Barrie Road,,Bad Axe,MI,48413,(989) 269-2271,julieadams98@yahoo.com,Julie Adams
Michigan,Huron County,Dwight Township,Municipal Office,5082 Clinton St.,,Kinde,MI,48445,(989) 874-4826,sunrisecoast@centurytel.net,Roman Kozlowski
Michigan,Huron County,Fairhaven Township,Municipal Office,9811 Main Street,,Bay Port,MI,48720,(989) 656-9901,gremelp@hotmail.com,Patti Gremel
Michigan,Huron County,Gore Township,Municipal Office,5139 N Lakeshore Rd,,Port Hope,MI,48468,(989) 428-4573,sheryljahn@gmail.com,Sheryl Jahn
Michigan,Huron County,Grant Township,Municipal Office,3745 Rescue Rd.,,Cass City,MI,48726,(989) 550-3169,kluger@echoicemi.com,Rene Kluger
Michigan,Huron County,Harbor Beach City,Municipal Office,766 State Street,,Harbor Beach,MI,48441,(989) 479-3363,lwoycehoski@harborbeach.com,Leslie Woycehoski
Michigan,Huron County,Hume Township,Municipal Office,115 Port Crescent,,Port Austin,MI,48467,(989) 874-5220,tmazure4@gmail.com,Theresa Mazure
Michigan,Huron County,Huron Township,Municipal Office,7951 Pioneer Drive,,Port Hope,MI,48468,(989) 428-4962,hurontwp@outlook.com,Joanne Schulte
Michigan,Huron County,Lake Township,Municipal Office,4988 W. Kinde Rd.,,Caseville,MI,48725,(989) 856-4867,clerk@laketownship.net,James Deming
Michigan,Huron County,Lincoln Township,Municipal Office,4468 Sullivan Rd,,Kinde,MI,48445,(989) 874-5055,ikanaski1903@yahoo.com,Irvin Kanaski
Michigan,Huron County,McKinley Township,Municipal Office,2701 Sturm Rd,,Pigeon,MI,48755,(989) 453-3696,mckinleytownship3000casevillerd@yahoo.com,Michael Stevenson
Michigan,Huron County,Meade Township,Municipal Office,2616 Crown Rd,,Filion,MI,48432,(989) 975-0061,nancv55@yahoo.com,Nancy Doyle
Michigan,Huron County,Oliver Township,Municipal Office,6115 Pigeon Rd.,,Pigeon,MI,48755,(989) 551-2198,farmerbobross@gmail.com,Robert Ross
Michigan,Huron County,Paris Township,Municipal Office,3901 Verona Road,,Ubly,MI,48475,(989) 553-5381,weberbeeffarms@hotmail.com,Randy M Weber
Michigan,Huron County,Pointe Aux Barques Township,Municipal Office,9036 Linwood,,Port Austin,MI,48467,(313) 570-8882,pabtwp@outlook.com,Anne Milligan
Michigan,Huron County,Port Austin Township,Municipal Office,8751 N. Hellems Rd.,PO Box 747,Port Austin,MI,48467,(989) 738-6808,patown@centurylink.net,Debra Hubbard
Michigan,Huron County,Rubicon Township,Municipal Office,3195 N Lakeshore Rd,,Port Hope,MI,48468,(989) 428-4282,plemerick@hotmail.com,Peggy Emerick
Michigan,Huron County,Sand Beach Township,Municipal Office,6750 Learman Rd,,Harbor Beach,MI,48441,(989) 479-9653,sandbeach1170@hotmail.com,Linda Buchholz
Michigan,Huron County,Sebewaing Township,Municipal Office,14 E. Sharpsteen,,Sebewaing,MI,48759,(989) 833-2120,sebtwp@sebewaingtwp.com,Cheryl Fuerst
Michigan,Huron County,Sheridan Township,Municipal Office,3750 S McMillan Road,,Bad Axe,MI,48413,(810) 357-5941,kimlackowski@yahoo.com,Kimberly Gentner
Michigan,Huron County,Sherman Township,Municipal Office,4484 Ruth Rd.,,Ruth,MI,48470,(989) 864-5456,kjjahn@echoicemi.com,Kathi Jahn
Michigan,Huron County,Sigel Township,Municipal Office,1878 N Verona Rd,,Bad Axe,MI,48413,(989) 550-3535,sigelclerk@yahoo.com,Dennis Puvalowski
Michigan,Huron County,Verona Township,Municipal Office,1608 Learman Rd,,Bad Axe,MI,Mi,(989) 269-6819,jomgersten@gmail.com,Joann Gerstenschlager
Michigan,Huron County,Winsor Township,Municipal Office,29 S Main St,PO Box 358,Pigeon,MI,48755,(989) 453-2345,walshcpa@yahoo.com,John E. Walsh
Michigan,Ingham County,Alaiedon Township,Municipal Office,2021 W Holt Rd,,Mason,MI,48854,(517) 676-9277,alaiedontwp@gmail.com,David Leonard
Michigan,Ingham County,Aurelius Township,Municipal Office,1939 S Aurelius Rd,,Mason,MI,48854,(517) 628-2093,clerk@aureliustwp.org,Tracy Ayres
Michigan,Ingham County,Bunker Hill Township,Municipal Office,871 Decamp Rd,,Stockbridge,MI,49285,(517) 589-9886,carrie@bunkerhilltownship.org,Carrie Zeitz
Michigan,Ingham County,Delhi Charter Township,Municipal Office,2074 Aurelius Road,,Holt,MI,48842,(517) 694-2135,clerk@delhitownship.com,Evan Hope
Michigan,Ingham County,East Lansing City,Municipal Office,410 Abbot Rd,,East Lansing,MI,48823,(517) 319-6914,jshuster@cityofeastlansing.com,Jennifer Shuster
Michigan,Ingham County,Ingham Township,Municipal Office,1420 Johnson St,PO Box 238,Dansville,MI,48819,(517) 623-0008,clerk@inghamtownship.com,Lagrow Kathy
Michigan,Ingham County,Lansing City,Municipal Office,2500 S. Washington Ave.,,Lansing,MI,48910,(517) 483-4131,city.clerk@lansingmi.gov,Chris Swope
Michigan,Ingham County,Lansing Township,Municipal Office,3209 W Michigan Ave,,Lansing,MI,48917,(517) 485-4063,clerkaten@lansingtownship.org,Susan Aten
Michigan,Ingham County,Leroy Township,Municipal Office,1685 N. M-52,,Webberville,MI,48892,(517) 521-3729,clerk@leroytownship-mi.gov,Wilma J Whitehead
Michigan,Ingham County,Leslie City,Municipal Office,602 W Bellevue St,PO Box 496,Leslie,MI,49251-0496,(517) 589-8236,clerk@cityofleslie.org,Chelsea Cox
Michigan,Ingham County,Leslie Township,Municipal Office,4279 Oak,PO Box 577,Leslie,MI,49251,(517) 589-8201,elections@leslietownship.org,Sheryl Feazel
Michigan,Ingham County,Locke Township,Municipal Office,3805 Bell Oak Rd,,Williamston,MI,48895,(517) 468-3405,locketwpclerk@tds.net,Glenda S. Turner
Michigan,Ingham County,Mason City,Municipal Office,201 W Ash St,PO Box 370,Mason,MI,48854,(517) 676-9155,masonclerk@mason.mi.us,Sarah Jarvis
Michigan,Ingham County,Meridian Township,Municipal Office,5151 Marsh Rd,,Okemos,MI,48864,(517) 853-4300,dreyfus@meridian.mi.us,Brett Dreyfus
Michigan,Ingham County,Onondaga Township,Municipal Office,4756 Baldwin St,PO Box 67,Onondaga,MI,49264-0067,(517) 628-2654,clerk@onondagatownship.org,Marcie Seavolt
Michigan,Ingham County,Stockbridge Township,Municipal Office,125 S Clinton Street,PO Box 565,Stockbridge,MI,49285,(517) 851-7658,mandy.stockbridgetownship@gmail.com,Becky Muraf
Michigan,Ingham County,Vevay Township,Municipal Office,780 Eden Rd,,Mason,MI,48854,(517) 676-9523,clerk@vevaytownship.org,Joanne Kean
Michigan,Ingham County,Wheatfield Township,Municipal Office,985 East Holt Rd,,Williamston,MI,48895,(517) 655-4161,wheatfieldclerk@inbox.com,Denise (denny) Kapp
Michigan,Ingham County,White Oak Township,Municipal Office,1002 S M-52,,Webberville,MI,48892,(517) 851-8764,ingwotclerk@gmail.com,Leela Vernon
Michigan,Ingham County,Williamston City,Municipal Office,161 E Grand River Ave,,Williamston,MI,48895,(517) 655-2774,cityclerk@williamston-mi.us,Holly Thompson
Michigan,Ingham County,Williamstown Township,Municipal Office,4990 Zimmer Rd,,Williamston,MI,48895,(517) 655-3193,clevelandr@williamstowntownship.com,Robin Cleveland
Michigan,Ionia County,Belding City,Municipal Office,120 S. Pleasant St.,,Belding,MI,48809,(616) 794-1900,j.cooper@ci.belding.mi.us,Janae Cooper
Michigan,Ionia County,Berlin Township,Municipal Office,4825 Ainsworth Rd,,Ionia,MI,48846,(616) 527-9567,berlinclerkalexander@gmail.com,Rachael Alexander
Michigan,Ionia County,Boston Township,Municipal Office,30 N Center St,PO Box 2,Saranac,MI,48881,(616) 644-0672,boston@wowway.biz,Sue Bieri
Michigan,Ionia County,Campbell Township,Municipal Office,331 S Main St,,Clarksville,MI,48815,(616) 693-2406,liza421@aol.com,Marshann Ludema
Michigan,Ionia County,Danby Township,Municipal Office,10757 Peake Road,,Portland,MI,48875,(517) 994-8085,kplatte@danbytwp.org,Kristina Platte
Michigan,Ionia County,Easton Township,Municipal Office,3886 Dildine Rd,,Ionia,MI,48846,(616) 527-0368,eastontwp@gmail.com,Betty Rowley
Michigan,Ionia County,Ionia City,Municipal Office,114 N Kidd,PO Box 496,Ionia,MI,48846,(616) 523-0145,acook@ci.ionia.mi.us,Ally Cook
Michigan,Ionia County,Ionia Township,Municipal Office,1667 Parmeter Rd,,Ionia,MI,48846,(616) 522-9090,ioniatwpclerk@gmail.com,Cynthia Higbee
Michigan,Ionia County,Keene Township,Municipal Office,8505 Potters Rd,PO Box 24,Saranac,MI,48881,(616) 813-4993,keenetwp@gmail.com,Nancy Feuerstein
Michigan,Ionia County,Lyons Township,Municipal Office,104 Prairie St,PO Box 187,Lyons,MI,48851,(989) 590-2008,lyons-twp@hotmail.com,Julia Heckman
Michigan,Ionia County,North Plains Township,Municipal Office,405 S. Washington,PO Box 238,Hubbardston,MI,48845,(989) 981-6503,robert.fahey@gmail.com,Robert Fahey
Michigan,Ionia County,Odessa Township,Municipal Office,3862 Laurel Dr,PO Box 575,Lake Odessa,MI,48849,(616) 374-4237,clerk@odessatownship.org,Lisa Williams
Michigan,Ionia County,Orange Township,Municipal Office,2966 E David Hwy,,Ionia,MI,48846,(616) 527-7290,orangeclerk@outlook.com,Linn Plett
Michigan,Ionia County,Orleans Township,Municipal Office,3077 Palmer Road,PO Box 49,Orleans,MI,48865,(616) 761-3111,orleanstwpclerk@outlook.com,Tonda Rich
Michigan,Ionia County,Otisco Township,Municipal Office,9663 Button Rd,,Belding,MI,48809,(616) 794-3506,clerk@otiscotwp.org,Lynda K Sower
Michigan,Ionia County,Portland City,Municipal Office,259 Kent Street,,Portland,MI,48875,(517) 647-3211,cityclerk@portland-michigan.org,Monique Miller
Michigan,Ionia County,Portland Township,Municipal Office,9774 E Goodwin Rd,,Pewamo,MI,48873,(517) 647-6643,portownship@att.net,Charlene Keilen
Michigan,Ionia County,Ronald Township,Municipal Office,6410 Woodard Lake Rd,,Fenwick,MI,48834,(616) 761-3952,apelon@macd.org,Arthur Pelon
Michigan,Ionia County,Sebewa Township,Municipal Office,3688 E Musgrove Hwy,,Lake Odessa,MI,48849,(517) 566-8319,sebewaclerk@outlook.com,Marcia  Lewis
Michigan,Iosco County,Alabaster Township,Municipal Office,1716 S Us-23,,Tawas City,MI,48763,(989) 362-3171,office@alabastertownship.org,Jasmine Tubbs
Michigan,Iosco County,Au Sable Township,Municipal Office,4420 N Us 23,,Oscoda,MI,48750,(989) 739-9169,clerk@ausabletownship.net,Kelly Graham
Michigan,Iosco County,Baldwin Township,Municipal Office,1119 Monument Rd,,Tawas City,MI,48763,(989) 362-3742,clerk@baldwintwp-mi.org,Cathy Pittsley
Michigan,Iosco County,Burleigh Township,Municipal Office,2492 S. Towerline,,Whittemore,MI,48770,(989) 295-9316,stacy_mcclure@hotmail.com,Stacy McClure
Michigan,Iosco County,East Tawas City,Municipal Office,760 Newman Street,PO Box 672,East Tawas,MI,48730,(989) 362-6161,jpotts@easttawas.com,Julie Potts
Michigan,Iosco County,Grant Township,Municipal Office,4049 Indian Lake Road,,National City,MI,48748,(989) 469-3177,alysha.burgess@yahoo.com,Alysha Burgess
Michigan,Iosco County,Oscoda Township,Municipal Office,110 S State St Unit 1,,Oscoda,MI,48750,(989) 739-3211,clerk@oscodatownshipmi.gov,John Nordeen
Michigan,Iosco County,Plainfield Township,Municipal Office,415 E. Main,PO Box 247,Hale,MI,48739,(989) 728-2811,clerk@plainfieldtwpmi.com,Sue Reilly
Michigan,Iosco County,Reno Township,Municipal Office,6672 Miller Rd,,Whittemore,MI,48770,(989) 756-3475,renotownship@yahoo.com,Cheryl Hottois
Michigan,Iosco County,Sherman Township,Municipal Office,2944 S. Binder Rd,,National City,MI,48748,(989) 984-9425,shermantownship@outlook.com,Anngi Jordan
Michigan,Iosco County,Tawas City City,Municipal Office,550 W. Lake Street,PO Box 568,Tawas City,MI,48764,(989) 362-8688,clerk@tawascity.org,Michelle Westcott
Michigan,Iosco County,Tawas Township,Municipal Office,27 McCardle Rd,,Tawas City,MI,48763,(989) 254-7759,melstew78@gmail.com,Melissa Stewart
Michigan,Iosco County,Whittemore City,Municipal Office,503 S. Bullock,,Whittemore,MI,48770,(989) 756-3011,carollong48@charter.net,Carol Long
Michigan,Iosco County,Wilber Township,Municipal Office,3120 N Sherman Rd,,East Tawas,MI,48730,(989) 362-5410,wilbertownship@hughes.net,Robert White
Michigan,Iron County,Bates Township,Municipal Office,3070 E. Us 2,,Iron River,MI,49935,(906) 265-2787,clerk@batestownship.com,Barbara Benson-Stafford
Michigan,Iron County,Caspian City,Municipal Office,500 W Railroad,PO Box 273,Caspian,MI,49915,(906) 265-2514,jstokoski@caspiancity.org,John Stokoski
Michigan,Iron County,Crystal Falls City,Municipal Office,401 Superior Avenue,,Crystal Falls,MI,49920,(906) 875-3212,tpeltoma@crystalfalls.org,Tara Peltoma
Michigan,Iron County,Crystal Falls Township,Municipal Office,1384 West Us Hwy 2,PO Box 329,Crystal Falls,MI,49920,(906) 875-3062,clerk@crystalfallstownship.org,Nancy Niemi
Michigan,Iron County,Gaastra City,Municipal Office,4 Valley,,Gaastra,MI,49927,(906) 265-2141,gaastrac@fast-air.net,Debra Tusa
Michigan,Iron County,Hematite Township,Municipal Office,109 W Pine St,PO Box 67,Amasa,MI,49903,(906) 284-9329,hematitetownshipclerk@gmail.com,Sally Casiano
Michigan,Iron County,Iron River City,Municipal Office,106 W. Genesee Street,,Iron River,MI,49935,(906) 265-4719,clerk@ironriver.org,Rachel Andreski
